wallet_address,realized_profit,unrealized_profit,combined_profit,realized_roi,unrealized_roi,combined_roi,winrate,tokens_traded,average_traded_time
FvZnCE4C5varLSm3xoErfEsgEpTZar9bfwjCawBXFY3n,"[{'1D': -97.43799535234945}, {'7D': 1239.9695017732986}, {'30D': 11481.266279657733}]","[{'1D': 0}, {'7D': 0}, {'30D': 0.28728622597311665}]","[{'1D': -97.43799535234945}, {'7D': 1239.9695017732986}, {'30D': 11481.553565883707}]","[{'1D': -8.781683646802652}, {'7D': 26.41428717507287}, {'30D': 99.35504662949016}]","[{'1D': 0}, {'7D': 0}, {'30D': 98.4180035121097}]","[{'1D': -100}, {'7D': 73.58571282492711}, {'30D': 0.48506619319795147}]","[{'1D': 66.66666666666666}, {'7D': 76.47058823529412}, {'30D': 73.33333333333333}]","[{'1D': 3}, {'7D': 17}, {'30D': 45}]","[{'1D': 0.3582915437561455}, {'7D': 0.3582915437561455}, {'30D': 0.3582915437561455}]"
7wfGF9raZGwHsAgVdkhY2dqiv4ZKaC4Prvs799eEQTap,"[{'1D': 0}, {'7D': -110.10620025139607}, {'30D': 3421.374583943366}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': -110.10620025139607}, {'30D': 3421.374583943366}]","[{'1D': 0}, {'7D': -37.01235118735513}, {'30D': 149.8738090840373}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': -100}, {'30D': 49.87380908403728}]","[{'1D': 0}, {'7D': 50}, {'30D': 58.333333333333336}]","[{'1D': 0}, {'7D': 4}, {'30D': 24}]","[{'1D': 0.082734375}, {'7D': 0.082734375}, {'30D': 0.082734375}]"
AGTY88iTUGs66jhYAZbuaUn3gSdrF8szNhUeXDUvrX3m,"[{'1D': 0}, {'7D': 343.3399345873816}, {'30D': -548.6342573067857}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 343.3399345873816}, {'30D': -548.6342573067857}]","[{'1D': 0}, {'7D': 3.5541557267372847}, {'30D': -5.980738475956685}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 96.44584427326274}, {'30D': -100}]","[{'1D': 0}, {'7D': 55.319148936170215}, {'30D': 52.22222222222223}]","[{'1D': 0}, {'7D': 47}, {'30D': 90}]","[{'1D': 25.617200744558993}, {'7D': 25.617200744558993}, {'30D': 25.617200744558993}]"
AxHrZRSv4VmvTy3pg36FKcU7eopvCDWSq8j6gGrKE5e1,"[{'1D': 0}, {'7D': 23543.550511362628}, {'30D': 48688.16162667258}]","[{'1D': 74.02350706415416}, {'7D': -748.9581567803268}, {'30D': 9181.653768786415}]","[{'1D': 74.02350706415416}, {'7D': 22794.592354582303}, {'30D': 57869.815395459}]","[{'1D': 0}, {'7D': 373.03872027768693}, {'30D': 282.4919864490739}]","[{'1D': 37.08920876897032}, {'7D': 9.970687829932219}, {'30D': 79.369894036701}]","[{'1D': 100}, {'7D': 261.17175942095344}, {'30D': 241.49461288359842}]","[{'1D': 0}, {'7D': 33.33333333333333}, {'30D': 51.515151515151516}]","[{'1D': 1}, {'7D': 9}, {'30D': 33}]","[{'1D': 58.99784591194968}, {'7D': 58.99784591194968}, {'30D': 58.99784591194968}]"
7NDjqdRaYmzwyS7pc8d82G4xS89iaM3YJ21gwjx9Sgso,"[{'1D': 0}, {'7D': 7923.593870328011}, {'30D': 13645.016144636089}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 7923.593870328011}, {'30D': 13645.016144636089}]","[{'1D': 0}, {'7D': 101.11675787504227}, {'30D': 127.83613578565804}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 1.1167578750422282}, {'30D': 27.836135785658}]","[{'1D': 0}, {'7D': 77.41935483870968}, {'30D': 78.84615384615384}]","[{'1D': 0}, {'7D': 31}, {'30D': 52}]","[{'1D': 0.37565373563218396}, {'7D': 0.37565373563218396}, {'30D': 0.37565373563218396}]"
8zkprcTsCVG2VmrkAEE8RDCGcWERDwCHKZqvxvWXHL4R,"[{'1D': 0}, {'7D': -131.19773879607473}, {'30D': 3319.339228407695}]","[{'1D': 0}, {'7D': -106.84399190472752}, {'30D': -106.84399190472752}]","[{'1D': 0}, {'7D': -238.04173070080225}, {'30D': 3212.4952365029676}]","[{'1D': 0}, {'7D': -39.98492865227996}, {'30D': 162.45852332067813}]","[{'1D': 0}, {'7D': 64.31348456312979}, {'30D': 64.31348456312979}]","[{'1D': 0}, {'7D': -100}, {'30D': 57.22925449452829}]","[{'1D': 0}, {'7D': 20}, {'30D': 52.17391304347826}]","[{'1D': 0}, {'7D': 5}, {'30D': 23}]","[{'1D': 0.08090501792114696}, {'7D': 0.08090501792114696}, {'30D': 0.08090501792114696}]"
7BJk376WuRbWZ7DJRnxyJoYwwh5p6XAV3gySChMMQ4pi,"[{'1D': 0}, {'7D': 445.7793756244329}, {'30D': 3432.335910657167}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 445.7793756244329}, {'30D': 3432.335910657167}]","[{'1D': 0}, {'7D': 41.53122553252305}, {'30D': 130.93207009946488}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 58.46877446747693}, {'30D': 30.932070099464987}]","[{'1D': 0}, {'7D': 72.72727272727273}, {'30D': 80.64516129032258}]","[{'1D': 0}, {'7D': 11}, {'30D': 31}]","[{'1D': 0.01561499272197962}, {'7D': 0.01561499272197962}, {'30D': 0.01561499272197962}]"
39ZQDxFVyVywufmewTV1deqTorteS4t4p9WgDqPrfWJR,"[{'1D': 0}, {'7D': -2231.38626369844}, {'30D': 234068.0268534053}]","[{'1D': -19642.221536709338}, {'7D': -20329.07524934206}, {'30D': -15559.138771982269}]","[{'1D': -19642.221536709338}, {'7D': -22560.4615130405}, {'30D': 218508.888081423}]","[{'1D': 0}, {'7D': -46.25369683503824}, {'30D': 243.72662442268756}]","[{'1D': 78.85513026971643}, {'7D': 61.99556203596222}, {'30D': 35.41218417362109}]","[{'1D': -100}, {'7D': -100}, {'30D': 129.43094436609437}]","[{'1D': 0}, {'7D': 25}, {'30D': 61.904761904761905}]","[{'1D': 2}, {'7D': 4}, {'30D': 21}]","[{'1D': 11.320284810126584}, {'7D': 11.320284810126584}, {'30D': 11.320284810126584}]"
5UUNcH7BtdbgrzpNRpb7g6gGNndmsfQuLrTCSgBJrP2t,"[{'1D': 0}, {'7D': 385.06581139425697}, {'30D': 3218.060094867651}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 385.06581139425697}, {'30D': 3218.060094867651}]","[{'1D': 0}, {'7D': 31.573228395807906}, {'30D': 122.98040097038255}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 68.42677160419206}, {'30D': 22.98040097038253}]","[{'1D': 0}, {'7D': 69.23076923076923}, {'30D': 71.875}]","[{'1D': 0}, {'7D': 13}, {'30D': 32}]","[{'1D': 0.01488988988988989}, {'7D': 0.01488988988988989}, {'30D': 0.01488988988988989}]"
7DBooNLv7qUQJU4V62grmcZcUaikBBsHDwjkBSJsbZcG,"[{'1D': 697.6999049099487}, {'7D': 40107.0078587043}, {'30D': 43735.590215415534}]","[{'1D': 0}, {'7D': -56.00780343150922}, {'30D': -56.00780343150922}]","[{'1D': 697.6999049099487}, {'7D': 40051.000055272794}, {'30D': 43679.582411984025}]","[{'1D': 3.306885901204013}, {'7D': 32.938870719079624}, {'30D': 33.88583468616705}]","[{'1D': 0}, {'7D': 4.113990387936322}, {'30D': 4.113990387936322}]","[{'1D': 96.69311409879599}, {'7D': 67.10712707270254}, {'30D': 66.15755951884695}]","[{'1D': 25}, {'7D': 46.25}, {'30D': 46.06741573033708}]","[{'1D': 16}, {'7D': 80}, {'30D': 89}]","[{'1D': 0.0256657848324515}, {'7D': 0.0256657848324515}, {'30D': 0.0256657848324515}]"
HeQK4qHdFgmmWMZxL8yigAUqZbA2Y9CC7eFihNML5VwW,"[{'1D': -1786.91555906815}, {'7D': 33172.492966878424}, {'30D': 152863.8878274089}]","[{'1D': 0}, {'7D': 3273.585436755431}, {'30D': 619.1749731872692}]","[{'1D': -1786.91555906815}, {'7D': 36446.07840363386}, {'30D': 153483.06280059618}]","[{'1D': -91.0859225248072}, {'7D': 318.38551602284133}, {'30D': 125.67562248635178}]","[{'1D': 0}, {'7D': 18.074341341778766}, {'30D': 5.0426734333536745}]","[{'1D': -100}, {'7D': 249.80498725664023}, {'30D': 23.076718447295107}]","[{'1D': 0}, {'7D': 50}, {'30D': 48.484848484848484}]","[{'1D': 1}, {'7D': 8}, {'30D': 33}]","[{'1D': 31.026411616161617}, {'7D': 31.026411616161617}, {'30D': 31.026411616161617}]"
6xZr7TL2rSyRVJ2Jeendbh7oFecRg1sCS2u9ftJGWrbG,"[{'1D': 191.86597004425252}, {'7D': 3447.440323583684}, {'30D': 31560.317543523164}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 191.86597004425252}, {'7D': 3447.440323583684}, {'30D': 31560.317543523164}]","[{'1D': 5.908312583710455}, {'7D': 8.916457636639006}, {'30D': 63.48475689074745}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 94.09168741628955}, {'7D': 91.08354236336093}, {'30D': 36.51524310925252}]","[{'1D': 57.14285714285714}, {'7D': 56.57894736842105}, {'30D': 58.55855855855856}]","[{'1D': 7}, {'7D': 76}, {'30D': 111}]","[{'1D': 0.6802345102111457}, {'7D': 0.6802345102111457}, {'30D': 0.6802345102111457}]"
47KdXtjkFVcUkew2hwjhX7kaTrN3JYvEx8dBpgHVABoH,"[{'1D': 0}, {'7D': 173.7369634576949}, {'30D': 2874.4564601994803}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 173.7369634576949}, {'30D': 2874.4564601994803}]","[{'1D': 0}, {'7D': 16.352295245445486}, {'30D': 114.96668780530676}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 83.64770475455451}, {'30D': 14.966687805306814}]","[{'1D': 0}, {'7D': 60}, {'30D': 70}]","[{'1D': 0}, {'7D': 10}, {'30D': 30}]","[{'1D': 0.01890343222803956}, {'7D': 0.01890343222803956}, {'30D': 0.01890343222803956}]"
AGgRfsMzScyHFiYEvYgx9ArmiZD8hMSXJr2eUCPmuFSX,"[{'1D': 2903.160213411032}, {'7D': 3250.010473042147}, {'30D': 9135.833972666767}]","[{'1D': 7805.737023026997}, {'7D': 7805.737023026997}, {'30D': 7844.795490941577}]","[{'1D': 10708.89723643803}, {'7D': 11055.747496069143}, {'30D': 16980.629463608348}]","[{'1D': 260.23444908487863}, {'7D': 67.9047613251537}, {'30D': 99.30720514653606}]","[{'1D': 1993.4381740141696}, {'7D': 1993.4381740141696}, {'30D': 1861.9054811179453}]","[{'1D': 888.189148620649}, {'7D': 166.65616667707297}, {'30D': 94.42553435930358}]","[{'1D': 66.66666666666666}, {'7D': 53.333333333333336}, {'30D': 48}]","[{'1D': 3}, {'7D': 15}, {'30D': 25}]","[{'1D': 2.557949735449735}, {'7D': 2.557949735449735}, {'30D': 2.557949735449735}]"
7P5FJ4CpyeiSonwcx2Cq1ZVPJA7ZC6kesjN3Z3t7eJuU,"[{'1D': -416.5956236915297}, {'7D': 13223.892451637372}, {'30D': 13181.873518179604}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -416.5956236915297}, {'7D': 13223.892451637372}, {'30D': 13181.873518179604}]","[{'1D': -12.159722561585665}, {'7D': 31.20086865429757}, {'30D': 31.026795961423083}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -100}, {'7D': 68.79913134570238}, {'30D': 68.97320403857687}]","[{'1D': 26.666666666666668}, {'7D': 43.11377245508982}, {'30D': 42.35294117647059}]","[{'1D': 15}, {'7D': 167}, {'30D': 170}]","[{'1D': 0.02534575714955462}, {'7D': 0.02534575714955462}, {'30D': 0.02534575714955462}]"
6a7tZxBST4vbKCD4EGtKNoiRW3bJgcLBg7kiQo2PvGyG,"[{'1D': 0}, {'7D': 2160.456325555347}, {'30D': 8631.572916408168}]","[{'1D': 0}, {'7D': 4.796017892604045e-06}, {'30D': 4.624221873378355e-05}]","[{'1D': 0}, {'7D': 2160.456330351365}, {'30D': 8631.572962650387}]","[{'1D': 0}, {'7D': 266.9608298079914}, {'30D': 133.1673365914583}]","[{'1D': 0}, {'7D': 79.12790387899507}, {'30D': 258472.19715382613}]","[{'1D': 0}, {'7D': 166.9608310529962}, {'30D': 33.16733798497812}]","[{'1D': 0}, {'7D': 100}, {'30D': 86.36363636363636}]","[{'1D': 0}, {'7D': 2}, {'30D': 22}]","[{'1D': 0.00966183574879227}, {'7D': 0.00966183574879227}, {'30D': 0.00966183574879227}]"
BFLKo3owWwodM5Ez8KJeaoZVi9W7wNxhKcPnG7kRqpwv,"[{'1D': 0}, {'7D': -20.540844097084403}, {'30D': 2307.6283382031484}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': -20.540844097084403}, {'30D': 2307.6283382031484}]","[{'1D': 0}, {'7D': -1.8053568490726146}, {'30D': 109.75392248748341}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': -100}, {'30D': 9.753922487483363}]","[{'1D': 0}, {'7D': 45.45454545454545}, {'30D': 68}]","[{'1D': 0}, {'7D': 11}, {'30D': 25}]","[{'1D': 0.01856981981981982}, {'7D': 0.01856981981981982}, {'30D': 0.01856981981981982}]"
DY5na1CMU2FUno2GHB3KnK16pg2UtCn25Dfk8BHgCQEd,"[{'1D': 0}, {'7D': 224.22199332296043}, {'30D': 2776.2290556437156}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 224.22199332296043}, {'30D': 2776.2290556437156}]","[{'1D': 0}, {'7D': 19.68705441714193}, {'30D': 109.65605124612966}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 80.31294558285805}, {'30D': 9.656051246129639}]","[{'1D': 0}, {'7D': 66.66666666666666}, {'30D': 80}]","[{'1D': 0}, {'7D': 12}, {'30D': 30}]","[{'1D': 0.017366542520173802}, {'7D': 0.017366542520173802}, {'30D': 0.017366542520173802}]"
6ufAmMt79MiTgMgLMqiRq2BiJqRRPe7qYuMXNDZsiEb6,"[{'1D': 164863.4759308501}, {'7D': 171738.7668925378}, {'30D': 186790.0778451975}]","[{'1D': 0}, {'7D': 0}, {'30D': -341.4736584291385}]","[{'1D': 164863.4759308501}, {'7D': 171738.7668925378}, {'30D': 186448.60418676835}]","[{'1D': 3152.9931557977907}, {'7D': 875.1939997028003}, {'30D': 349.4924179256906}]","[{'1D': 0}, {'7D': 0}, {'30D': 99.10728527768269}]","[{'1D': 3052.9931557977916}, {'7D': 775.1939997028005}, {'30D': 248.8535057526296}]","[{'1D': 87.5}, {'7D': 64}, {'30D': 56.75675675675676}]","[{'1D': 8}, {'7D': 50}, {'30D': 185}]","[{'1D': 2.024087108953614}, {'7D': 2.024087108953614}, {'30D': 2.024087108953614}]"
3ZsSqUWzA4rBxMpbj7zNXDfzp5ATwySaxdQM3n1Pfq6e,"[{'1D': 0}, {'7D': 2549.339757594593}, {'30D': 13452.498268735353}]","[{'1D': 0}, {'7D': 3.556918532727055e-07}, {'30D': 492.54122140953837}]","[{'1D': 0}, {'7D': 2549.339757950285}, {'30D': 13945.03949014489}]","[{'1D': 0}, {'7D': 109.27149725291838}, {'30D': 159.05067091040203}]","[{'1D': 0}, {'7D': 22.530278623108543}, {'30D': 34.57178200252993}]","[{'1D': 0}, {'7D': 9.271497521031643}, {'30D': 64.87405154989591}]","[{'1D': 0}, {'7D': 100}, {'30D': 97.5}]","[{'1D': 0}, {'7D': 10}, {'30D': 40}]","[{'1D': 5.315715372907153}, {'7D': 5.315715372907153}, {'30D': 5.315715372907153}]"
9dBu7kc6KUtUHzXeBmkyQBrBe6x1SiyiRrmS78kK8dkh,"[{'1D': 888.8597106147788}, {'7D': 23266.69132503526}, {'30D': 36266.91897419046}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 888.8597106147788}, {'7D': 23266.69132503526}, {'30D': 36266.91897419046}]","[{'1D': 26.972045717713716}, {'7D': 99.12537581087855}, {'30D': 102.91581777322452}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 73.027953922952}, {'7D': 0.874624117270561}, {'30D': 3.5386026459460624}]","[{'1D': 83.33333333333334}, {'7D': 63.63636363636363}, {'30D': 65.75342465753424}]","[{'1D': 6}, {'7D': 44}, {'30D': 73}]","[{'1D': 3.3402667548500884}, {'7D': 3.3402667548500884}, {'30D': 3.3402667548500884}]"
GBUvKJp5BTx65h5yWA4s8q6Ast1T86viRKRVxZtahbsD,"[{'1D': 0}, {'7D': 149.3288204604567}, {'30D': 2960.0236557015633}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 149.3288204604567}, {'30D': 2960.0236557015633}]","[{'1D': 0}, {'7D': 19.702211623623032}, {'30D': 122.75073955119365}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 80.29778837637697}, {'30D': 22.750739551193572}]","[{'1D': 0}, {'7D': 66.66666666666666}, {'30D': 71.875}]","[{'1D': 0}, {'7D': 9}, {'30D': 32}]","[{'1D': 0.01657874617737003}, {'7D': 0.01657874617737003}, {'30D': 0.01657874617737003}]"
6WAMwazm9bsyBtv4XpSRYdmNZCVMtVAUuunQ3gN7MtSZ,"[{'1D': -56.50343404397119}, {'7D': 4440.403939794556}, {'30D': 39366.86640584801}]","[{'1D': -529.3522061985653}, {'7D': -1160.3579511968192}, {'30D': -2924.097056008043}]","[{'1D': -585.8556402425365}, {'7D': 3280.045988597736}, {'30D': 36442.769349839975}]","[{'1D': -7.892471663819696}, {'7D': 72.38097735735445}, {'30D': 128.26745389466132}]","[{'1D': 69.83273885212233}, {'7D': 70.73516522705513}, {'30D': 52.551512554508086}]","[{'1D': -100}, {'7D': 45.841454685633494}, {'30D': 16.53555119184439}]","[{'1D': 25}, {'7D': 50}, {'30D': 61.206896551724135}]","[{'1D': 8}, {'7D': 28}, {'30D': 116}]","[{'1D': 16.994358040559842}, {'7D': 16.994358040559842}, {'30D': 16.994358040559842}]"
GvDUqQLKxE8zauQczHWiWACza828tXNhNgnhXQtwcnFW,"[{'1D': -149.82182091954002}, {'7D': 1532.5713442512294}, {'30D': 5868.954256566631}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -149.82182091954002}, {'7D': 1532.5713442512294}, {'30D': 5868.954256566631}]","[{'1D': -53.566711211211214}, {'7D': 13.25816547230306}, {'30D': 38.62397123596633}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -100}, {'7D': 86.74183452769697}, {'30D': 61.376028764033705}]","[{'1D': 0}, {'7D': 72.72727272727273}, {'30D': 66.66666666666666}]","[{'1D': 1}, {'7D': 11}, {'30D': 24}]","[{'1D': 0.1934028760018859}, {'7D': 0.1934028760018859}, {'30D': 0.1934028760018859}]"
HSd6UBRmChtEx5Hx3rEyhH646sxayCdBi7i5tuSDHiE8,"[{'1D': 620.718386543088}, {'7D': 1310.6607417787125}, {'30D': 9007.133983686337}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 620.718386543088}, {'7D': 1310.6607417787125}, {'30D': 9007.133983686337}]","[{'1D': 12.152600711535287}, {'7D': 13.832688801228505}, {'30D': 54.05295823257843}]","[{'1D': 0}, {'7D': 0}, {'30D': 100}]","[{'1D': 87.84739928846471}, {'7D': 86.16403253241562}, {'30D': 45.94517785371114}]","[{'1D': 100}, {'7D': 52.17391304347826}, {'30D': 58.46153846153847}]","[{'1D': 1}, {'7D': 23}, {'30D': 65}]","[{'1D': 0.4736523652365236}, {'7D': 0.4736523652365236}, {'30D': 0.4736523652365236}]"
DopABESCgSMCbLcmyNToxw9VahHgmyf8vfDpaBPDQh51,"[{'1D': 0}, {'7D': 181.36983748753607}, {'30D': 2706.571305281199}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 181.36983748753607}, {'30D': 2706.571305281199}]","[{'1D': 0}, {'7D': 16.768896158410744}, {'30D': 105.94765683293413}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 83.23110384158927}, {'30D': 5.947656832934124}]","[{'1D': 0}, {'7D': 58.333333333333336}, {'30D': 70.96774193548387}]","[{'1D': 0}, {'7D': 12}, {'30D': 31}]","[{'1D': 0.017536848072562356}, {'7D': 0.017536848072562356}, {'30D': 0.017536848072562356}]"
HsG4R2VfbJJFj2mkxHcbdv8tiSBppEsgYcYerQ9SuwaX,"[{'1D': 757.3800222232198}, {'7D': 5330.527629118663}, {'30D': 19877.28623919739}]","[{'1D': 0}, {'7D': -738.4846834925829}, {'30D': 14657.3642158714}]","[{'1D': 757.3800222232198}, {'7D': 4592.042945626082}, {'30D': 34534.65045506878}]","[{'1D': 91.77716565587845}, {'7D': 21.246232748829595}, {'30D': 70.32279641334385}]","[{'1D': 0}, {'7D': 60.51710263419995}, {'30D': 607.4772595354023}]","[{'1D': 8.22283434412156}, {'7D': 78.23330749146919}, {'30D': 28.677778986378637}]","[{'1D': 100}, {'7D': 68}, {'30D': 78.94736842105263}]","[{'1D': 1}, {'7D': 25}, {'30D': 38}]","[{'1D': 1.3109302325581396}, {'7D': 1.3109302325581396}, {'30D': 1.3109302325581396}]"
4WL1Ccf9iPr34uopFk91GoATNYRypX9KiEtoLC5FPPWr,"[{'1D': 1635.5816078212695}, {'7D': 23178.5206887662}, {'30D': 272777.4653478607}]","[{'1D': 0}, {'7D': -10806.073050762698}, {'30D': 230356.8469868597}]","[{'1D': 1635.5816078212695}, {'7D': 12372.447638003503}, {'30D': 503134.3123347204}]","[{'1D': 20.83979272131343}, {'7D': 19.371930589776056}, {'30D': 124.12371703985261}]","[{'1D': 0}, {'7D': 10.935903697975434}, {'30D': 609.749741895687}]","[{'1D': 79.16020727868656}, {'7D': 87.8210380359299}, {'30D': 127.0757624432042}]","[{'1D': 100}, {'7D': 83.33333333333334}, {'30D': 80.95238095238095}]","[{'1D': 9}, {'7D': 60}, {'30D': 147}]","[{'1D': 14.634732615268328}, {'7D': 14.634732615268328}, {'30D': 14.634732615268328}]"
F6SmYqFTRdyTD5u3FJJzD6Fux71yLpr1agqaJDCrVPA4,"[{'1D': -161.75069511281998}, {'7D': -173.15178552535937}, {'30D': 4077.8350835576816}]","[{'1D': 0}, {'7D': 0}, {'30D': 4.761469956232677}]","[{'1D': -161.75069511281998}, {'7D': -173.15178552535937}, {'30D': 4082.5965535139144}]","[{'1D': -54.38567763886897}, {'7D': -2.222018643239948}, {'30D': 36.04126597605576}]","[{'1D': 0}, {'7D': 0}, {'30D': 33.36389409518569}]","[{'1D': -100}, {'7D': -100}, {'30D': 63.8533116974203}]","[{'1D': 0}, {'7D': 62.5}, {'30D': 70}]","[{'1D': 1}, {'7D': 8}, {'30D': 20}]","[{'1D': 0.17208105070936927}, {'7D': 0.17208105070936927}, {'30D': 0.17208105070936927}]"
2FaNRoiXTZ9xXXNKRPap3VXiSZQr6ebwjnHBseCWJc9h,"[{'1D': 0}, {'7D': 191.86469638478542}, {'30D': 2986.0092810454603}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 191.86469638478542}, {'30D': 2986.0092810454603}]","[{'1D': 0}, {'7D': 16.802001775324573}, {'30D': 100.61414765129697}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 83.19799822467543}, {'30D': 0.6141476512969452}]","[{'1D': 0}, {'7D': 72.72727272727273}, {'30D': 82.35294117647058}]","[{'1D': 0}, {'7D': 11}, {'30D': 34}]","[{'1D': 0.018230647709320695}, {'7D': 0.018230647709320695}, {'30D': 0.018230647709320695}]"
238Wrsi1csvpH9oEH2EeKKWhgnNWwHD4coTYWCiymsdy,"[{'1D': 21.219182531699985}, {'7D': -689.6444844004923}, {'30D': 11639.62943599862}]","[{'1D': 0}, {'7D': -73.41097357140644}, {'30D': -65.17739073043687}]","[{'1D': 21.219182531699985}, {'7D': -763.0554579718987}, {'30D': 11574.452045268185}]","[{'1D': 12.602163808190411}, {'7D': -6.653834711928871}, {'30D': 59.87640160179046}]","[{'1D': 0}, {'7D': 70.86473159082838}, {'30D': 69.2061738304911}]","[{'1D': 87.39783619180959}, {'7D': -100}, {'30D': 39.059378300634236}]","[{'1D': 100}, {'7D': 58.06451612903226}, {'30D': 69.23076923076923}]","[{'1D': 1}, {'7D': 62}, {'30D': 91}]","[{'1D': 1.0977684407096173}, {'7D': 1.0977684407096173}, {'30D': 1.0977684407096173}]"
AvKEVjuzvrb33HEoJP1vsukQzCe4vnBKfxHqzj55Yx8x,"[{'1D': 402.3131036688055}, {'7D': 7944.107815827284}, {'30D': 15085.726122250095}]","[{'1D': 0}, {'7D': 0}, {'30D': 78.4248070803439}]","[{'1D': 402.3131036688055}, {'7D': 7944.107815827284}, {'30D': 15164.150929330437}]","[{'1D': 8.719688348449187}, {'7D': 43.615736885875286}, {'30D': 53.01961941966552}]","[{'1D': 0}, {'7D': 0}, {'30D': 18.686205597788152}]","[{'1D': 91.28031165155082}, {'7D': 56.384263114124764}, {'30D': 46.126766459058636}]","[{'1D': 25}, {'7D': 61.53846153846154}, {'30D': 62.5}]","[{'1D': 4}, {'7D': 39}, {'30D': 80}]","[{'1D': 1.9050404360056257}, {'7D': 1.9050404360056257}, {'30D': 1.9050404360056257}]"
8AXBKkV6auvaRxTa2aY151NJL8CLBEema3smDk7QxtTj,"[{'1D': 81.92347047348514}, {'7D': 397.54681937674866}, {'30D': 806.9996371460717}]","[{'1D': -39.16002707946842}, {'7D': -57.99357100158806}, {'30D': -157.15094705768138}]","[{'1D': 42.763443394016704}, {'7D': 339.5532483751606}, {'30D': 649.8486900883901}]","[{'1D': 70.58648714551421}, {'7D': 88.06887349671561}, {'30D': 66.34056912658176}]","[{'1D': 99.47266769065509}, {'7D': 93.60725793038269}, {'30D': 83.99421002777349}]","[{'1D': 63.0642153199636}, {'7D': 24.199410119436973}, {'30D': 59.04053713730909}]","[{'1D': 50}, {'7D': 54.54545454545454}, {'30D': 60.71428571428571}]","[{'1D': 6}, {'7D': 11}, {'30D': 28}]","[{'1D': 16.776504629629628}, {'7D': 16.776504629629628}, {'30D': 16.776504629629628}]"
C8Yc4huWxY5yVrtfkTEn3QfuMpv934yv2iEU9M1vswrH,"[{'1D': 8.105310817261536}, {'7D': -479.2312364792118}, {'30D': 1987.5452091619982}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 8.105310817261536}, {'7D': -479.2312364792118}, {'30D': 1987.5452091619982}]","[{'1D': 16.44677558944892}, {'7D': -17.088496496066423}, {'30D': 56.28591141127687}]","[{'1D': 0}, {'7D': 7.772790651631947}, {'30D': 7.772790651631947}]","[{'1D': 83.5532244105511}, {'7D': -100}, {'30D': 43.71408858872316}]","[{'1D': 50}, {'7D': 47.91666666666667}, {'30D': 53.73134328358209}]","[{'1D': 4}, {'7D': 48}, {'30D': 67}]","[{'1D': 7.575401709401709}, {'7D': 7.575401709401709}, {'30D': 7.575401709401709}]"
